name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
FJ639796,1V_F,10676,23,10697,dengue virus type 1,,V,100,F,100,,,,
MW315195,1I_E.2,10734,2,10735,dengue virus type 1,,I,100,E,100,2,100,,
MW315194,1I_E.2,10745,1,10735,dengue virus type 1,,I,100,E,100,2,79,,
MW315191,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,73,,
MW315189,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,68,,
MW315188,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,100,,
MW315185,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,100,,
MW315183,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,90,,
MW315182,1I_E.2,10734,2,10735,dengue virus type 1,,I,100,E,100,2,100,,
MW315181,1I_E.2,10745,1,10735,dengue virus type 1,,I,100,E,100,2,68,,
MW315178,1I_E.2,10734,2,10735,dengue virus type 1,,I,100,E,100,2,71,,
MW315177,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,68,,
MW315176,1I_E.2,10735,1,10735,dengue virus type 1,,I,100,E,100,2,76,,
MW315175,1I_E.2,10741,1,10735,dengue virus type 1,,I,100,E,100,2,71,,
MW315172,1I_E,10735,1,10735,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ639741,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ547088,1V_C,10690,23,10712,dengue virus type 1,,V,100,C,100,,,,
FJ562105,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ547087,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ478457,1V,10676,37,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ432721,1V_C,10690,23,10712,dengue virus type 1,,V,100,C,100,,,,
FJ432720,1V_C,10690,23,10712,dengue virus type 1,,V,100,C,100,,,,
FJ410286,1I_H.2,10690,23,10712,dengue virus type 1,,I,100,H,100,2,100,,
FJ410284,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ410283,1I_E,10688,23,10710,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ410282,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410281,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410280,1I_K,10690,23,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ410278,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410277,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410275,1I_E,10721,23,10735,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410273,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410272,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410270,1I_E,10688,25,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410266,1I_C,10688,23,10710,dengue virus type 1,,I,100,C,100,,,,
FJ410264,1I_C,10685,28,10712,dengue virus type 1,,I,100,C,100,,,,
FJ410263,1I_E,10684,27,10710,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410257,1I_K,10690,23,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ410256,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410254,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410253,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410251,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ410250,1I_K,10688,23,10710,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ410249,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410248,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410247,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410240,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410239,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ410238,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410235,1I_G,10679,31,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410232,1I_K,10679,33,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ410231,1I_D,10671,38,10712,dengue virus type 1,,I,100,D,100,,,,
FJ410226,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ410225,1I_E,10674,38,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410218,1I_C,10676,37,10712,dengue virus type 1,,I,100,C,100,,,,
FJ410216,1I_G,10653,23,10676,dengue virus type 1,,I,100,G,100,,,,
FJ410214,1I_C,10672,38,10710,dengue virus type 1,,I,100,C,100,,,,
FJ410213,1I_C,10670,38,10710,dengue virus type 1,,I,100,C,100,,,,
FJ410210,1I_E,10672,38,10710,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410206,1I_E,10694,11,10710,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410205,1I_E,10676,34,10710,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ410203,1I_K,10686,25,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ410197,1I_E,10683,26,10709,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410196,1I_E,10689,22,10710,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ410190,1V,10684,23,10706,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410188,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410187,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410186,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410185,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410184,1V,10744,23,10735,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410183,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410181,1V,10671,36,10706,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410175,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ410174,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ390388,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ390382,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
FJ390381,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ390380,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
FJ390374,1V,10690,23,10712,dengue virus type 1,,V,100,Could not assign,,,,,
EU726778,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU726777,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU280167,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
EU687247,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU677172,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU677165,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU677164,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU677162,1I_G,10691,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU677153,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU677152,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU677151,1I_D,10690,23,10712,dengue virus type 1,,I,100,D,100,,,,
EU677139,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU660395,1I_D,10690,23,10712,dengue virus type 1,,I,100,D,100,,,,
EU660393,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU660418,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482825,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482822,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482820,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482812,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU482806,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482800,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482794,1I_C,10689,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482793,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482790,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482789,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482718,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482711,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482710,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482618,1V_C,10690,23,10712,dengue virus type 1,,V,100,C,100,,,,
EU482617,1V_C,10690,23,10712,dengue virus type 1,,V,100,C,100,,,,
EU482609,1V_F,10690,23,10712,dengue virus type 1,,V,100,F,100,,,,
HQ891313,1I_H.1,10734,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
EU482591,1V_E,10690,23,10712,dengue virus type 1,,V,100,E,100,,,,
HQ891314,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
HQ891315,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
EU482539,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482538,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482537,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482536,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482535,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
HQ891316,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
EU482526,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482524,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU482522,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU482520,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482519,1I_C,10690,23,10712,dengue virus type 1,,I,100,C,100,,,,
EU482511,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482508,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482504,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482503,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482499,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU482496,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU482495,1I_D,10690,23,10712,dengue virus type 1,,I,100,D,100,,,,
EU482494,1I_E,10684,23,10706,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482491,1I_G,10684,23,10706,dengue virus type 1,,I,100,G,100,,,,
EU482488,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482483,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
EU482480,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
EU482478,1I_E,10690,23,10712,dengue virus type 1,,I,100,E,100,Could not assign,,,
EU249490,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
MW945859,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
AY835999,1I_H,10727,1,10727,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945860,1I_K.3,10179,95,10273,dengue virus type 1,,I,100,K,100,3,100,,
MW945858,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945861,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of H,,,,,
MW945857,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945856,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945855,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945854,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945853,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945852,1I_E,10179,95,10273,dengue virus type 1,,I,100,E,100,Could not assign,,,
MW945851,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945850,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945849,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of F,,,,,
MW945848,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945847,1I_G,10179,95,10273,dengue virus type 1,,I,100,G,100,,,,
MW945846,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
MW945845,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
MW945844,1II,10179,95,10273,dengue virus type 1,,II,100,,,,,,
MW945843,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945842,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945841,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945840,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945839,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,55,Related to but not part of 3,,,
MW945838,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
MW945837,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945836,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945835,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
MW945834,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
MW945833,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945832,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945831,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945830,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of G,,,,,
MW945829,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945828,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945826,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
MW945827,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945825,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
MW945824,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Related to but not part of 3,,,
MW945823,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945822,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945821,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945820,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Related to but not part of 3,,,
MW945819,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,66,Related to but not part of 3,,,
MW945818,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945817,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945816,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,59,Related to but not part of 3,,,
MW945815,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945814,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,57,Related to but not part of 3,,,
MW945813,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945812,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of F,,,,,
MW945811,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945810,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945809,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945808,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of F,,,,,
MW945807,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,61,Related to but not part of 3,,,
MW945806,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of J,,,,,
MW945805,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945804,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945803,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945802,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
MW945801,1I_G,10179,95,10273,dengue virus type 1,,I,100,G,100,,,,
MW945800,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945799,1I_E,10179,95,10273,dengue virus type 1,,I,100,E,100,Could not assign,,,
MW945798,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Could not assign,,,
MW945797,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,65,Could not assign,,,
MW945796,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945795,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945794,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945793,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945792,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945791,1I_F,10179,95,10273,dengue virus type 1,,I,100,F,100,,,,
MW945790,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of F,,,,,
MW945789,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
MW945788,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945787,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945786,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945785,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945784,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945783,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945782,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
MW945781,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945780,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945779,1I_B,10179,95,10273,dengue virus type 1,,I,100,B,100,,,,
MW945778,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
MW945777,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of E,,,,,
MW945776,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
MW945775,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
MW945774,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Could not assign,,,
MW945773,1I_A,10179,95,10273,dengue virus type 1,,I,100,A,100,,,,
MW945772,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of K,,,,,
MW945426,1V_E,10179,95,10273,dengue virus type 1,,V,100,E,100,,,,
MZ008448,1V_B,10732,4,10735,dengue virus type 1,,V,100,B,100,,,,
MW945425,1I_C,10179,95,10273,dengue virus type 1,,I,100,C,100,,,,
OK159970,1I_E.1,10179,95,10273,dengue virus type 1,,I,100,E,100,1,100,,
MW208044,1V_A,10179,95,10273,dengue virus type 1,,V,100,A,100,,,,
OK159964,1I_E.1,10179,95,10273,dengue virus type 1,,I,100,E,100,1,100,,
OK159954,1I_E.1,10179,95,10273,dengue virus type 1,,I,100,E,100,1,100,,
MT832052,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832051,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832050,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832049,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832048,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832047,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832046,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832045,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832044,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832043,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832042,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832041,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832040,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832039,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832038,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832037,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832036,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832035,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MT832033,1IV_B.2,10179,95,10273,dengue virus type 1,,IV,100,B,100,2,100,,
MT832032,1IV_B.1,10179,95,10273,dengue virus type 1,,IV,100,B,100,1,100,,
MW265672,1I_E,10230,63,10292,dengue virus type 1,,I,100,E,100,Could not assign,,,
MW265668,1I_E,10235,55,10289,dengue virus type 1,,I,100,E,100,Could not assign,,,
